surface_id,source,kind,current_text,decision,recommended_text,reason
CA13,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,一旦冲突让我很不舒服，我会有很强的冲动想让这件事马上出现一个结果。,PASS,一旦冲突让我很不舒服，我会有很强的冲动想让这件事马上出现一个结果。,表达足够具体、接近日常语言。
CA14,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,冲突升级时，我可能会出现很强的“现在先离开这个场景”的冲动。,PASS,冲突升级时，我可能会出现很强的“现在先离开这个场景”的冲动。,表达足够具体、接近日常语言。
CA15,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,被误解时，我会很难忍住立刻继续解释，直到对方理解为止。,PASS,被误解时，我会很难忍住立刻继续解释，直到对方理解为止。,表达足够具体、接近日常语言。
CA16,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,当争执让我明显过载时，我的第一需要往往不是继续讨论，而是先让强度降下来。,REWRITE,当争执已经让你很难受、很难继续想清楚时，你通常最需要什么？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
CAP01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,接下来一个月，如果你真的开始稳定了解一个人，一周现实中大概有多少个 **相对稳定、可以提前安排的时间段** 用于见面？,PASS,接下来一个月，如果你真的开始稳定了解一个人，一周现实中大概有多少个 **相对稳定、可以提前安排的时间段** 用于见面？,表达足够具体、接近日常语言。
CAP01:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,0 个,PASS,0 个,表达直接，可保留。
CAP01:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,1 个,PASS,1 个,表达直接，可保留。
CAP01:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,2 个,PASS,2 个,表达直接，可保留。
CAP01:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,3 个,PASS,3 个,表达直接，可保留。
CAP01:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,4 个及以上,PASS,4 个及以上,表达直接，可保留。
CAP01:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很难预测,PASS,很难预测,表达直接，可保留。
CAP02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你的个人时间通常能提前多久比较确定？,PASS,你的个人时间通常能提前多久比较确定？,表达足够具体、接近日常语言。
CAP02:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,通常当天才能确定,PASS,通常当天才能确定,表达直接，可保留。
CAP02:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,提前 1 天左右,PASS,提前 1 天左右,表达直接，可保留。
CAP02:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,提前 2–3 天,PASS,提前 2–3 天,表达直接，可保留。
CAP02:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,提前约一周,PASS,提前约一周,表达直接，可保留。
CAP02:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,一周以上通常也比较确定,PASS,一周以上通常也比较确定,表达直接，可保留。
CAP02:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,没有固定规律,PASS,没有固定规律,表达直接，可保留。
CAP03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,过去 4 周，你因为工作、学习、家庭或精力问题，临时取消自己原本想参加的私人安排有多频繁？,PASS,过去 4 周，你因为工作、学习、家庭或精力问题，临时取消自己原本想参加的私人安排有多频繁？,表达足够具体、接近日常语言。
CAP03:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,0 次,PASS,0 次,表达直接，可保留。
CAP03:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,1 次,PASS,1 次,表达直接，可保留。
CAP03:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,2–3 次,PASS,2–3 次,表达直接，可保留。
CAP03:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,4–5 次,PASS,4–5 次,表达直接，可保留。
CAP03:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,6 次及以上,PASS,6 次及以上,表达直接，可保留。
CAP04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,过去 4 周里，你平均每周有多少时间是真正由自己决定、不会频繁被工作或其他责任临时占用的？,PASS,过去 4 周里，你平均每周有多少时间是真正由自己决定、不会频繁被工作或其他责任临时占用的？,表达足够具体、接近日常语言。
CAP04:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几乎没有,PASS,几乎没有,表达直接，可保留。
CAP04:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,每周少于 2 小时,PASS,每周少于 2 小时,表达直接，可保留。
CAP04:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,2–5 小时,PASS,2–5 小时,表达直接，可保留。
CAP04:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,5–10 小时,PASS,5–10 小时,表达直接，可保留。
CAP04:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,10 小时以上,PASS,10 小时以上,表达直接，可保留。
CAP04:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很难估计,PASS,很难估计,表达直接，可保留。
CAP05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,你的工作、学习或家庭安排是否经常出现临时变动，让你很难提前承诺私人时间？,PASS,你的工作、学习或家庭安排是否经常出现临时变动，让你很难提前承诺私人时间？,表达足够具体、接近日常语言。
CAP05:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几乎不会,PASS,几乎不会,表达直接，可保留。
CAP05:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,偶尔,PASS,偶尔,表达直接，可保留。
CAP05:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有时,PASS,有时,表达直接，可保留。
CAP05:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,经常,PASS,经常,表达直接，可保留。
CAP05:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,非常经常,PASS,非常经常,表达直接，可保留。
CAP06,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,完成每天必须处理的事情以后，你通常还剩多少精力去认真了解一个新的人？,PASS,完成每天必须处理的事情以后，你通常还剩多少精力去认真了解一个新的人？,表达足够具体、接近日常语言。
CAP07,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,最近一段时间，如果要持续记住一个新人的近况、回应他的事情并安排见面，你觉得这对自己会有多大额外负担？,PASS,最近一段时间，如果要持续记住一个新人的近况、回应他的事情并安排见面，你觉得这对自己会有多大额外负担？,表达足够具体、接近日常语言。
CAP07:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几乎没有额外负担,PASS,几乎没有额外负担,表达直接，可保留。
CAP07:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有一点,PASS,有一点,表达直接，可保留。
CAP07:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,中等,PASS,中等,表达直接，可保留。
CAP07:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,比较大,PASS,比较大,表达直接，可保留。
CAP07:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,非常大,PASS,非常大,表达直接，可保留。
CAP08,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,最近 4 周，你是否常有“连自己的生活都只是勉强处理完”的感觉？,PASS,最近 4 周，你是否常有“连自己的生活都只是勉强处理完”的感觉？,表达足够具体、接近日常语言。
CAP08:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几乎没有,PASS,几乎没有,表达直接，可保留。
CAP08:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,偶尔,PASS,偶尔,表达直接，可保留。
CAP08:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有时,PASS,有时,表达直接，可保留。
CAP08:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,经常,PASS,经常,表达直接，可保留。
CAP08:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几乎一直,PASS,几乎一直,表达直接，可保留。
CAP09,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,忙完工作/学习后，你通常需要多长时间才能重新有心力处理私人关系和社交？,PASS,忙完工作/学习后，你通常需要多长时间才能重新有心力处理私人关系和社交？,表达足够具体、接近日常语言。
CAP09:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,基本不需要恢复,PASS,基本不需要恢复,表达直接，可保留。
CAP09:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几十分钟,PASS,几十分钟,表达直接，可保留。
CAP09:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,1–2 小时,PASS,1–2 小时,表达直接，可保留。
CAP09:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,需要大半个晚上,PASS,需要大半个晚上,表达直接，可保留。
CAP09:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,通常要到第二天,PASS,通常要到第二天,表达直接，可保留。
CAP09:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,没有固定规律,PASS,没有固定规律,表达直接，可保留。
CAP10,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,目前是否有下面这些会明显占用你未来 1–3 个月时间或精力的事情？（可多选）,PASS,目前是否有下面这些会明显占用你未来 1–3 个月时间或精力的事情？（可多选）,表达足够具体、接近日常语言。
CAP10:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,明显工作/学习高峰,PASS,明显工作/学习高峰,表达直接，可保留。
CAP10:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,搬家 / 换工作 / 考试,PASS,搬家 / 换工作 / 考试,表达直接，可保留。
CAP10:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,固定照护或家庭责任,PASS,固定照护或家庭责任,表达直接，可保留。
CAP10:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,身体状态或治疗安排,PASS,身体状态或治疗安排,表达直接，可保留。
CAP10:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,高频出差 / 倒班,PASS,高频出差 / 倒班,表达直接，可保留。
CAP10:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,重大财务或生活事件,PASS,重大财务或生活事件,表达直接，可保留。
CAP10:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,目前没有明显事件,PASS,目前没有明显事件,表达直接，可保留。
CAP10:option:8,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,其他,PASS,其他,表达直接，可保留。
CAP11,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果目前有固定照护或家庭责任，它们大约占用你多少不可自由安排的时间？,PASS,如果目前有固定照护或家庭责任，它们大约占用你多少不可自由安排的时间？,表达足够具体、接近日常语言。
